stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,stalkID
t,b,s,f,w,w,tbsfww
e,b,s,s,w,n,ebsswn
e,b,s,s,w,n,ebsswn
e,b,s,s,w,w,ebssww
t,?,k,k,p,w,t?kkpw
t,b,s,f,w,w,tbsfww
e,?,s,f,w,w,e?sfww
t,b,f,f,w,w,tbffww
e,?,s,f,w,w,e?sfww
t,?,s,k,w,w,t?skww
t,b,s,s,w,w,tbssww
e,?,s,s,e,w,e?ssew
e,?,s,s,w,e,e?sswe
t,?,s,s,p,p,t?sspp
t,?,s,k,w,w,t?skww
t,b,s,s,w,w,tbssww
e,b,k,k,p,n,ebkkpn
e,?,s,s,w,w,e?ssww
e,?,s,s,e,w,e?ssew
t,b,s,f,w,w,tbsfww
e,b,k,k,b,p,ebkkbp
e,b,s,s,w,w,ebssww
e,b,k,k,b,p,ebkkbp
t,b,s,f,w,w,tbsfww
e,?,s,s,e,w,e?ssew
e,?,s,s,w,e,e?sswe
e,b,s,s,w,w,ebssww
e,b,k,k,b,b,ebkkbb
t,?,k,k,p,p,t?kkpp
t,b,s,f,w,w,tbsfww
t,b,s,s,w,w,tbssww
t,?,k,s,w,p,t?kswp
e,b,s,s,w,w,ebssww
e,b,s,s,w,n,ebsswn
t,?,k,s,p,p,t?kspp
t,b,s,s,w,w,tbssww
t,?,k,k,p,p,t?kkpp
e,b,f,s,w,n,ebfswn
t,?,s,k,p,w,t?skpw
t,b,s,s,w,w,tbssww
t,?,k,s,w,p,t?kswp
e,?,s,f,w,w,e?sfww
e,b,s,s,w,w,ebssww
e,?,s,s,e,w,e?ssew
t,?,k,k,w,w,t?kkww
t,?,k,k,w,p,t?kkwp
t,b,f,f,w,w,tbffww
e,b,k,k,p,b,ebkkpb
e,b,s,s,w,w,ebssww
t,?,k,k,p,p,t?kkpp
t,?,k,s,w,p,t?kswp
e,?,s,s,e,w,e?ssew
t,b,s,s,w,w,tbssww
e,b,s,f,w,n,ebsfwn
e,?,s,f,w,w,e?sfww
t,?,k,k,p,w,t?kkpw
e,b,s,s,w,n,ebsswn
t,?,k,s,w,p,t?kswp
t,?,s,s,p,w,t?sspw
e,?,s,s,e,w,e?ssew
e,b,s,s,w,w,ebssww
t,?,k,s,w,p,t?kswp
e,b,k,k,n,n,ebkknn
e,b,s,f,w,n,ebsfwn
t,b,f,s,w,w,tbfsww
e,b,s,s,w,w,ebssww
e,b,k,k,n,p,ebkknp
e,?,s,s,w,e,e?sswe
e,b,k,k,p,p,ebkkpp
t,?,k,s,w,p,t?kswp
t,?,s,k,w,p,t?skwp
e,b,k,k,p,n,ebkkpn
e,b,s,s,w,w,ebssww
t,b,s,f,w,w,tbsfww
e,?,s,s,w,e,e?sswe
e,b,s,f,w,n,ebsfwn
t,b,f,s,w,w,tbfsww
e,?,s,s,e,w,e?ssew
e,?,s,s,e,w,e?ssew
e,?,s,s,e,e,e?ssee
e,b,k,k,p,b,ebkkpb
t,b,f,s,w,w,tbfsww
e,b,k,k,b,b,ebkkbb
e,?,s,s,w,e,e?sswe
t,b,f,s,w,w,tbfsww
e,b,s,s,w,n,ebsswn
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,n,ebkkbn
e,b,s,s,w,w,ebssww
t,?,k,s,w,p,t?kswp
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,p,ebkknp
e,b,s,s,w,w,ebssww
e,?,s,s,w,e,e?sswe
e,b,k,k,n,n,ebkknn
e,?,s,s,w,e,e?sswe
e,?,k,y,w,n,e?kywn
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,b,ebkkpb
t,?,k,s,p,w,t?kspw
e,?,s,s,e,e,e?ssee
t,b,f,s,w,w,tbfsww
t,b,f,f,w,w,tbffww
e,b,k,k,p,p,ebkkpp
e,?,s,s,e,w,e?ssew
e,b,k,k,n,n,ebkknn
e,b,k,k,n,n,ebkknn
e,?,s,s,e,e,e?ssee
e,?,s,s,e,e,e?ssee
e,b,k,k,p,n,ebkkpn
t,b,s,f,w,w,tbsfww
e,b,k,k,p,p,ebkkpp
t,b,f,f,w,w,tbffww
t,b,f,s,w,w,tbfsww
e,?,k,y,w,y,e?kywy
t,b,s,f,w,w,tbsfww
e,?,s,s,e,e,e?ssee
e,b,k,k,p,n,ebkkpn
t,b,s,f,w,w,tbsfww
e,b,f,s,w,n,ebfswn
e,b,k,k,b,b,ebkkbb
e,b,f,f,w,n,ebffwn
e,b,k,k,p,p,ebkkpp
t,?,k,k,w,w,t?kkww
e,?,s,s,w,w,e?ssww
t,b,f,f,w,w,tbffww
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,b,ebkkpb
t,?,s,k,p,p,t?skpp
e,?,s,f,w,w,e?sfww
e,b,k,k,n,b,ebkknb
t,b,f,f,w,w,tbffww
t,b,f,f,w,w,tbffww
t,b,f,s,w,w,tbfsww
e,?,s,s,e,e,e?ssee
e,?,k,y,w,n,e?kywn
e,?,s,f,w,w,e?sfww
t,?,s,s,p,p,t?sspp
e,?,s,s,w,w,e?ssww
t,b,f,s,w,w,tbfsww
e,b,k,k,p,b,ebkkpb
e,?,s,s,e,e,e?ssee
e,b,s,s,w,n,ebsswn
t,b,s,f,w,w,tbsfww
e,b,k,k,p,n,ebkkpn
t,?,s,k,p,w,t?skpw
e,?,s,s,e,w,e?ssew
e,?,s,s,w,w,e?ssww
e,b,k,k,p,b,ebkkpb
t,?,k,k,w,w,t?kkww
e,?,s,s,e,w,e?ssew
e,b,k,k,p,p,ebkkpp
t,?,s,s,p,p,t?sspp
e,?,s,s,e,e,e?ssee
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,p,ebkknp
e,b,k,k,b,n,ebkkbn
e,b,f,s,w,n,ebfswn
e,b,s,s,w,w,ebssww
e,?,s,s,e,w,e?ssew
t,b,f,f,w,w,tbffww
t,b,s,s,w,w,tbssww
e,b,k,k,b,n,ebkkbn
t,b,s,s,w,w,tbssww
t,?,s,k,p,w,t?skpw
t,b,f,f,w,w,tbffww
e,?,s,s,w,w,e?ssww
t,b,s,s,w,w,tbssww
t,?,k,k,w,p,t?kkwp
e,?,s,f,w,w,e?sfww
e,?,s,s,w,e,e?sswe
t,b,s,s,w,w,tbssww
e,b,s,s,w,w,ebssww
t,b,s,s,w,w,tbssww
t,?,s,s,p,w,t?sspw
e,?,s,s,w,w,e?ssww
t,?,k,s,p,w,t?kspw
t,?,s,s,w,w,t?ssww
t,b,f,f,w,w,tbffww
e,?,s,s,w,e,e?sswe
t,b,s,s,w,w,tbssww
e,b,s,s,w,w,ebssww
e,b,f,s,w,n,ebfswn
t,b,s,s,w,w,tbssww
t,b,s,s,w,w,tbssww
e,b,k,k,p,n,ebkkpn
e,?,s,s,e,w,e?ssew
e,?,s,s,e,w,e?ssew
e,?,s,f,w,w,e?sfww
e,?,s,s,e,e,e?ssee
t,b,s,f,w,w,tbsfww
t,?,s,k,p,w,t?skpw
e,?,s,s,e,e,e?ssee
e,b,s,s,w,w,ebssww
t,b,s,f,w,w,tbsfww
t,b,s,s,w,w,tbssww
e,?,s,s,w,w,e?ssww
t,b,s,f,w,w,tbsfww
e,?,s,s,e,e,e?ssee
e,b,s,s,w,w,ebssww
t,?,k,s,p,w,t?kspw
e,b,k,k,p,n,ebkkpn
t,b,f,f,w,w,tbffww
e,b,s,f,w,n,ebsfwn
t,b,s,f,w,w,tbsfww
t,b,f,s,w,w,tbfsww
e,b,s,s,w,w,ebssww
e,b,s,s,w,w,ebssww
t,b,s,f,w,w,tbsfww
e,?,s,s,w,e,e?sswe
t,?,s,k,w,w,t?skww
e,b,k,k,b,n,ebkkbn
e,?,s,s,w,w,e?ssww
t,?,k,s,w,w,t?ksww
t,b,s,s,w,w,tbssww
e,b,s,s,w,w,ebssww
t,?,k,s,w,p,t?kswp
t,b,f,f,w,w,tbffww
t,b,s,s,w,w,tbssww
e,?,s,f,w,w,e?sfww
t,b,f,s,w,w,tbfsww
t,b,f,s,w,w,tbfsww
e,?,s,f,w,w,e?sfww
t,?,s,k,p,p,t?skpp
e,?,s,s,w,w,e?ssww
t,?,k,k,p,w,t?kkpw
t,?,k,k,p,p,t?kkpp
t,b,f,f,w,w,tbffww
e,?,s,f,w,w,e?sfww
e,b,s,s,w,w,ebssww
t,b,f,f,w,w,tbffww
e,b,f,f,w,n,ebffwn
e,?,s,f,w,w,e?sfww
t,b,s,f,w,w,tbsfww
e,?,s,f,w,w,e?sfww
t,?,k,k,w,p,t?kkwp
e,?,s,s,e,w,e?ssew
e,b,s,s,w,w,ebssww
e,?,k,y,w,y,e?kywy
e,b,k,k,p,p,ebkkpp
t,b,s,f,w,w,tbsfww
e,b,k,k,b,b,ebkkbb
e,?,s,s,e,e,e?ssee
e,b,s,s,w,w,ebssww
e,b,s,s,w,w,ebssww
t,?,s,k,p,p,t?skpp
t,b,f,s,w,w,tbfsww
e,b,k,k,p,b,ebkkpb
e,b,s,s,w,w,ebssww
e,b,s,f,w,n,ebsfwn
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,p,ebkknp
t,b,s,f,w,w,tbsfww
t,?,s,k,w,p,t?skwp
e,?,k,y,w,y,e?kywy
t,?,k,k,p,w,t?kkpw
t,b,s,f,w,w,tbsfww
e,b,k,k,b,n,ebkkbn
e,b,s,s,w,n,ebsswn
t,b,f,s,w,w,tbfsww
t,b,f,f,w,w,tbffww
e,?,s,s,e,e,e?ssee
t,b,s,s,w,w,tbssww
e,b,k,k,b,n,ebkkbn
t,?,s,k,p,p,t?skpp
t,b,s,s,w,w,tbssww
t,b,s,s,w,w,tbssww
e,b,k,k,n,n,ebkknn
e,b,s,s,w,n,ebsswn
t,?,k,k,p,p,t?kkpp
e,?,s,s,w,e,e?sswe
t,?,k,s,w,w,t?ksww
t,b,s,f,w,w,tbsfww
t,?,s,k,p,p,t?skpp
e,?,s,s,e,e,e?ssee
e,b,k,k,p,p,ebkkpp
t,b,f,f,w,w,tbffww
e,?,s,s,e,e,e?ssee
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,p,ebkknp
e,?,s,s,e,w,e?ssew
t,b,f,f,w,w,tbffww
e,?,s,s,e,w,e?ssew
e,b,k,k,n,b,ebkknb
t,b,s,f,w,w,tbsfww
t,?,s,k,p,p,t?skpp
e,b,k,k,b,n,ebkkbn
e,b,s,s,w,w,ebssww
t,?,k,s,p,p,t?kspp
e,?,s,f,w,w,e?sfww
e,?,s,f,w,w,e?sfww
t,?,s,s,p,w,t?sspw
t,b,f,s,w,w,tbfsww
e,?,s,f,w,w,e?sfww
e,b,s,s,w,w,ebssww
e,b,k,k,p,b,ebkkpb
t,b,s,f,w,w,tbsfww
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,n,ebkkpn
t,b,f,f,w,w,tbffww
e,?,s,f,w,w,e?sfww
t,b,f,s,w,w,tbfsww
e,?,s,s,e,e,e?ssee
t,?,k,k,p,w,t?kkpw
t,b,f,f,w,w,tbffww
e,b,k,k,p,p,ebkkpp
e,b,s,s,w,w,ebssww
t,?,s,k,p,w,t?skpw
e,b,s,s,w,w,ebssww
e,b,k,k,n,p,ebkknp
e,b,k,k,n,b,ebkknb
e,?,s,s,w,w,e?ssww
e,?,s,s,e,e,e?ssee
t,?,k,s,p,w,t?kspw
e,?,s,s,e,e,e?ssee
e,b,s,s,w,w,ebssww
e,?,s,s,w,w,e?ssww
t,?,s,k,p,p,t?skpp
e,?,s,s,e,e,e?ssee
t,b,s,s,w,w,tbssww
e,b,s,s,w,w,ebssww
t,?,s,k,p,w,t?skpw
t,?,k,s,w,w,t?ksww
e,b,k,k,b,b,ebkkbb
t,?,s,k,w,p,t?skwp
t,?,k,k,w,p,t?kkwp
t,b,f,s,w,w,tbfsww
e,?,s,s,e,w,e?ssew
e,?,s,f,w,w,e?sfww
e,b,k,k,b,p,ebkkbp
t,b,s,f,w,w,tbsfww
t,?,s,k,w,p,t?skwp
t,b,s,f,w,w,tbsfww
t,b,s,f,w,w,tbsfww
e,b,k,k,b,p,ebkkbp
e,b,s,s,w,w,ebssww
e,?,s,s,e,e,e?ssee
t,?,k,k,w,w,t?kkww
e,b,k,k,b,n,ebkkbn
e,?,s,s,e,w,e?ssew
t,b,s,f,w,w,tbsfww
t,b,f,f,w,w,tbffww
t,b,s,s,w,w,tbssww
e,b,k,k,b,b,ebkkbb
t,?,s,s,w,p,t?sswp
t,b,f,f,w,w,tbffww
e,?,s,s,w,w,e?ssww
e,?,s,s,e,e,e?ssee
e,?,s,f,w,w,e?sfww
t,b,f,s,w,w,tbfsww
t,b,s,s,w,w,tbssww
e,?,s,s,w,w,e?ssww
e,b,k,k,b,p,ebkkbp
t,?,k,k,p,w,t?kkpw
e,b,s,s,w,w,ebssww
e,b,k,k,b,n,ebkkbn
e,b,s,s,w,n,ebsswn
e,b,k,k,b,n,ebkkbn
t,b,f,s,w,w,tbfsww
e,?,s,s,e,e,e?ssee
e,?,s,s,w,e,e?sswe
t,b,f,f,w,w,tbffww
e,b,k,k,p,n,ebkkpn
t,b,s,f,w,w,tbsfww
e,b,k,k,n,p,ebkknp
t,b,s,s,w,w,tbssww
e,?,s,s,e,e,e?ssee
e,?,s,s,w,w,e?ssww
e,b,k,k,b,b,ebkkbb
e,?,s,s,w,w,e?ssww
e,?,s,s,w,w,e?ssww
t,b,f,f,w,w,tbffww
t,b,s,s,w,w,tbssww
e,b,k,k,b,p,ebkkbp
t,b,s,f,w,w,tbsfww
t,b,s,s,w,w,tbssww
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,p,ebkknp
e,b,k,k,n,p,ebkknp
e,b,k,k,b,n,ebkkbn
e,b,s,s,w,w,ebssww
t,?,s,s,p,w,t?sspw
e,b,s,s,w,w,ebssww
e,?,s,s,w,w,e?ssww
t,?,s,s,p,w,t?sspw
t,?,s,s,w,p,t?sswp
t,?,k,s,w,p,t?kswp
t,b,s,s,w,w,tbssww
e,?,k,y,w,n,e?kywn
t,b,f,f,w,w,tbffww
e,?,s,s,w,w,e?ssww
e,?,s,s,e,e,e?ssee
e,?,s,s,e,e,e?ssee
e,b,s,s,w,w,ebssww
t,b,s,f,w,w,tbsfww
t,b,s,s,w,w,tbssww
e,b,k,k,n,n,ebkknn
t,?,k,s,p,w,t?kspw
e,b,s,s,w,w,ebssww
t,b,f,f,w,w,tbffww
e,b,s,s,w,w,ebssww
e,?,s,f,w,w,e?sfww
e,b,f,s,w,n,ebfswn
e,b,k,k,n,n,ebkknn
t,b,s,f,w,w,tbsfww
e,b,k,k,n,p,ebkknp
e,?,s,s,e,e,e?ssee
e,b,k,k,p,p,ebkkpp
e,?,k,y,w,n,e?kywn
t,?,k,s,p,p,t?kspp
e,b,k,k,n,b,ebkknb
e,b,k,k,n,b,ebkknb
t,b,f,s,w,w,tbfsww
t,?,s,k,w,p,t?skwp
e,?,s,s,e,w,e?ssew
e,b,f,f,w,n,ebffwn
e,b,s,s,w,w,ebssww
e,?,k,y,w,y,e?kywy
e,b,k,k,p,n,ebkkpn
t,?,k,k,p,w,t?kkpw
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,p,ebkkbp
t,b,s,f,w,w,tbsfww
e,?,s,f,w,w,e?sfww
t,?,k,s,p,p,t?kspp
e,b,s,s,w,w,ebssww
t,?,k,k,p,p,t?kkpp
t,b,s,s,w,w,tbssww
t,b,s,s,w,w,tbssww
e,?,s,s,w,w,e?ssww
t,b,s,f,w,w,tbsfww
e,b,f,f,w,n,ebffwn
e,b,k,k,p,n,ebkkpn
e,?,s,f,w,w,e?sfww
t,b,s,s,w,w,tbssww
e,b,s,s,w,w,ebssww
e,b,k,k,p,n,ebkkpn
t,b,s,f,w,w,tbsfww
t,?,s,k,p,w,t?skpw
e,b,k,k,b,b,ebkkbb
t,b,f,s,w,w,tbfsww
t,b,s,f,w,w,tbsfww
t,?,s,k,w,w,t?skww
e,b,k,k,n,n,ebkknn
t,?,k,k,w,p,t?kkwp
e,b,s,s,w,w,ebssww
e,b,k,k,b,p,ebkkbp
t,?,k,s,w,p,t?kswp
t,?,k,s,w,w,t?ksww
e,?,s,s,w,w,e?ssww
e,?,s,f,w,w,e?sfww
t,b,s,f,w,w,tbsfww
e,b,k,k,n,p,ebkknp
t,?,k,s,p,p,t?kspp
t,?,k,s,p,p,t?kspp
t,?,s,s,w,p,t?sswp
t,?,k,k,w,w,t?kkww
t,?,k,s,w,w,t?ksww
t,?,s,k,p,p,t?skpp
t,?,k,s,p,p,t?kspp
t,?,s,s,w,w,t?ssww
t,?,s,k,p,w,t?skpw
t,?,s,k,p,p,t?skpp
t,?,k,k,p,w,t?kkpw
t,?,s,s,w,p,t?sswp
t,?,k,k,p,p,t?kkpp
t,?,k,s,p,w,t?kspw
t,?,k,k,w,p,t?kkwp
t,?,s,k,p,p,t?skpp
t,?,s,k,p,p,t?skpp
t,?,k,s,p,w,t?kspw
t,?,k,s,w,p,t?kswp
t,?,s,k,p,p,t?skpp
t,?,s,s,w,w,t?ssww
t,?,k,k,p,w,t?kkpw
t,?,k,k,w,w,t?kkww
t,?,s,s,p,p,t?sspp
t,?,k,s,p,p,t?kspp
t,?,k,k,w,w,t?kkww
t,?,k,k,w,w,t?kkww
t,?,k,k,w,w,t?kkww
t,?,k,s,p,p,t?kspp
t,?,s,s,w,p,t?sswp
t,?,k,k,w,w,t?kkww
t,?,s,k,w,p,t?skwp
t,?,k,k,p,w,t?kkpw
t,?,s,k,w,w,t?skww
t,?,k,k,w,w,t?kkww
t,?,s,k,w,p,t?skwp
t,?,k,s,w,w,t?ksww
t,?,k,s,p,w,t?kspw
e,?,s,s,o,o,e?ssoo
t,?,k,k,p,p,t?kkpp
e,?,s,s,o,o,e?ssoo
t,?,s,s,p,p,t?sspp
t,?,k,s,p,w,t?kspw
t,?,s,k,w,p,t?skwp
t,?,k,s,w,w,t?ksww
t,?,s,k,w,w,t?skww
t,?,s,s,p,p,t?sspp
t,?,s,k,w,p,t?skwp
t,?,s,k,w,w,t?skww
t,?,k,k,w,w,t?kkww
t,?,s,k,p,w,t?skpw
t,?,s,k,w,w,t?skww
t,?,k,s,w,p,t?kswp
t,?,s,k,p,p,t?skpp
t,?,s,k,w,p,t?skwp
t,?,k,s,w,p,t?kswp
t,?,s,s,p,p,t?sspp
t,?,k,s,w,w,t?ksww
t,?,k,s,w,p,t?kswp
t,?,s,s,w,p,t?sswp
t,?,k,k,w,p,t?kkwp
t,?,s,s,p,w,t?sspw
t,?,s,s,p,p,t?sspp
t,?,k,k,w,p,t?kkwp
t,?,s,s,w,p,t?sswp
t,?,s,s,p,w,t?sspw
t,?,s,k,w,p,t?skwp
t,?,s,k,p,w,t?skpw
e,?,k,k,w,w,e?kkww
t,?,s,k,w,p,t?skwp
t,?,s,k,p,p,t?skpp
t,?,s,s,p,w,t?sspw
t,?,s,s,p,w,t?sspw
t,?,s,k,p,p,t?skpp
t,?,k,k,w,p,t?kkwp
t,?,k,s,p,p,t?kspp
t,?,s,k,w,p,t?skwp
t,?,k,k,p,p,t?kkpp
t,?,k,s,w,w,t?ksww
t,?,k,s,p,p,t?kspp
t,?,k,s,p,w,t?kspw
t,?,k,k,p,p,t?kkpp
t,?,k,k,p,w,t?kkpw
t,?,s,s,p,w,t?sspw
t,?,k,s,w,p,t?kswp
t,?,k,s,p,p,t?kspp
t,?,k,s,w,p,t?kswp
t,?,s,s,p,w,t?sspw
t,?,s,s,p,p,t?sspp
t,?,s,k,p,w,t?skpw
t,?,s,k,p,p,t?skpp
t,?,s,k,w,p,t?skwp
t,?,k,k,p,p,t?kkpp
t,?,s,k,p,p,t?skpp
t,?,s,k,p,w,t?skpw
t,?,s,s,w,p,t?sswp
t,?,s,k,w,w,t?skww
t,?,s,k,w,p,t?skwp
t,?,s,k,w,p,t?skwp
t,?,k,s,w,w,t?ksww
t,?,s,k,p,w,t?skpw
t,?,s,s,w,w,t?ssww
t,?,s,s,p,p,t?sspp
t,?,k,s,p,w,t?kspw
t,?,s,k,w,w,t?skww
t,?,s,k,p,p,t?skpp
t,?,s,k,p,p,t?skpp
t,?,k,k,p,p,t?kkpp
t,?,k,s,p,w,t?kspw
t,?,s,s,p,p,t?sspp
t,?,k,k,w,p,t?kkwp
t,?,k,k,p,w,t?kkpw
t,?,k,k,w,p,t?kkwp
t,?,s,s,w,w,t?ssww
t,?,k,s,p,p,t?kspp
t,?,s,k,w,w,t?skww
t,?,s,k,p,w,t?skpw
t,?,s,s,w,p,t?sswp
t,?,s,s,p,p,t?sspp
t,?,k,k,p,w,t?kkpw
e,b,s,s,w,w,ebssww
t,?,s,k,w,p,t?skwp
t,?,s,s,w,p,t?sswp
t,?,s,k,p,w,t?skpw
t,?,s,k,p,p,t?skpp
t,?,s,k,p,w,t?skpw
t,?,s,s,w,w,t?ssww
t,?,k,k,p,p,t?kkpp
t,?,k,s,p,w,t?kspw
t,?,k,k,w,p,t?kkwp
t,?,k,s,w,w,t?ksww
t,?,k,s,w,p,t?kswp
t,?,s,k,w,w,t?skww
t,?,k,s,w,w,t?ksww
t,?,k,s,p,p,t?kspp
t,?,s,s,w,w,t?ssww
t,?,s,s,w,w,t?ssww
t,?,s,k,w,w,t?skww
t,?,k,k,w,p,t?kkwp
t,?,s,s,w,p,t?sswp
t,?,k,k,w,p,t?kkwp
t,?,s,s,p,w,t?sspw
e,?,s,s,w,w,e?ssww
t,?,s,s,w,p,t?sswp
t,?,k,k,p,p,t?kkpp
t,?,k,s,w,w,t?ksww
t,?,s,k,w,p,t?skwp
e,?,k,s,w,w,e?ksww
t,?,k,k,p,w,t?kkpw
t,?,k,s,p,p,t?kspp
t,?,s,s,p,p,t?sspp
t,?,k,k,w,w,t?kkww
t,?,s,k,w,p,t?skwp
t,?,k,k,w,p,t?kkwp
t,?,k,k,w,p,t?kkwp
t,?,s,s,w,p,t?sswp
t,?,s,s,w,w,t?ssww
t,?,s,s,w,p,t?sswp
t,?,k,k,w,w,t?kkww
t,?,s,s,w,w,t?ssww
t,?,s,s,p,p,t?sspp
t,?,k,k,w,p,t?kkwp
t,?,s,s,w,p,t?sswp
t,?,s,k,w,w,t?skww
t,?,s,s,p,w,t?sspw
t,?,s,s,p,w,t?sspw
t,?,k,k,w,w,t?kkww
t,?,s,k,p,w,t?skpw
t,?,s,k,w,p,t?skwp
t,?,s,s,p,w,t?sspw
t,?,k,s,w,p,t?kswp
t,?,k,k,p,w,t?kkpw
t,?,s,s,p,p,t?sspp
t,?,k,s,p,p,t?kspp
t,?,s,s,w,p,t?sswp
t,?,s,k,p,p,t?skpp
t,?,k,s,w,w,t?ksww
t,?,s,s,w,w,t?ssww
t,?,k,s,w,w,t?ksww
t,?,s,s,p,w,t?sspw
t,?,s,s,p,p,t?sspp
t,?,k,k,p,w,t?kkpw
t,?,k,s,p,w,t?kspw
t,?,k,k,w,w,t?kkww
t,?,k,k,p,p,t?kkpp
t,?,k,k,w,p,t?kkwp
t,?,k,k,w,w,t?kkww
t,?,k,k,p,w,t?kkpw
t,?,s,k,w,p,t?skwp
t,?,k,s,w,p,t?kswp
t,?,s,k,w,p,t?skwp
t,?,s,k,p,w,t?skpw
t,?,s,s,p,p,t?sspp
t,?,k,k,p,p,t?kkpp
e,?,s,k,w,w,e?skww
t,?,k,k,p,p,t?kkpp
t,?,k,s,p,w,t?kspw
t,?,s,s,p,p,t?sspp
t,?,k,s,w,p,t?kswp
t,?,s,k,p,w,t?skpw
t,?,k,k,w,p,t?kkwp
t,?,k,k,w,w,t?kkww
t,?,k,s,w,p,t?kswp
e,?,k,s,w,w,e?ksww
t,?,k,k,w,w,t?kkww
t,?,s,s,w,p,t?sswp
t,?,k,s,w,p,t?kswp
t,?,k,k,p,w,t?kkpw
t,?,k,k,w,p,t?kkwp
t,?,k,k,w,w,t?kkww
t,?,k,k,p,w,t?kkpw
t,?,s,k,w,w,t?skww
t,?,s,k,p,w,t?skpw
t,?,s,k,p,w,t?skpw
e,?,k,s,w,w,e?ksww
t,?,s,k,w,w,t?skww
t,?,s,s,p,w,t?sspw
t,?,s,k,w,p,t?skwp
t,?,s,k,p,p,t?skpp
e,?,s,k,w,w,e?skww
t,?,s,s,p,p,t?sspp
t,?,k,s,p,p,t?kspp
t,?,s,k,w,w,t?skww
t,?,k,k,w,w,t?kkww
t,?,k,s,p,p,t?kspp
t,?,k,s,w,w,t?ksww
t,?,s,k,p,p,t?skpp
t,?,k,k,p,p,t?kkpp
t,?,s,k,p,p,t?skpp
t,?,s,s,p,w,t?sspw
t,?,s,s,p,w,t?sspw
t,?,s,s,w,p,t?sswp
t,?,s,s,w,p,t?sswp
t,?,k,k,w,p,t?kkwp
t,?,s,k,w,w,t?skww
t,?,k,s,p,p,t?kspp
t,?,k,s,p,p,t?kspp
t,?,s,k,w,p,t?skwp
t,?,k,k,p,w,t?kkpw
t,?,s,k,w,p,t?skwp
t,?,s,k,p,p,t?skpp
t,?,s,s,p,p,t?sspp
t,?,s,k,p,p,t?skpp
t,?,s,s,p,p,t?sspp
t,?,k,s,p,w,t?kspw
t,?,k,s,w,p,t?kswp
t,?,s,s,p,w,t?sspw
t,?,s,k,w,w,t?skww
t,?,k,k,p,w,t?kkpw
t,?,k,k,w,p,t?kkwp
t,?,k,k,p,w,t?kkpw
t,?,s,k,p,w,t?skpw
t,?,k,s,w,w,t?ksww
t,?,s,k,p,p,t?skpp
t,?,k,k,p,w,t?kkpw
t,?,s,k,w,w,t?skww
t,?,k,s,w,w,t?ksww
t,?,s,s,w,p,t?sswp
t,?,s,k,w,w,t?skww
t,?,k,k,w,w,t?kkww
t,?,s,k,p,p,t?skpp
e,?,k,s,w,w,e?ksww
t,?,k,s,p,w,t?kspw
t,?,s,k,p,w,t?skpw
t,?,s,k,p,p,t?skpp
t,?,k,k,p,p,t?kkpp
t,?,k,s,p,p,t?kspp
t,?,s,s,w,p,t?sswp
t,?,s,k,w,w,t?skww
t,?,s,s,w,p,t?sswp
t,?,k,s,p,w,t?kspw
t,?,s,s,p,w,t?sspw
t,?,s,k,p,p,t?skpp
t,?,s,k,p,p,t?skpp
t,?,s,k,p,w,t?skpw
t,?,k,s,w,w,t?ksww
t,?,k,s,p,w,t?kspw
t,?,k,s,p,w,t?kspw
t,?,k,k,p,w,t?kkpw
e,?,k,k,w,w,e?kkww
t,?,k,k,p,w,t?kkpw
t,?,s,s,p,w,t?sspw
t,?,s,k,w,p,t?skwp
t,?,s,s,w,p,t?sswp
t,?,k,s,p,p,t?kspp
t,?,s,k,w,p,t?skwp
t,?,k,k,w,p,t?kkwp
t,?,s,s,p,w,t?sspw
t,?,s,s,w,p,t?sswp
t,?,k,s,p,w,t?kspw
t,?,k,s,w,w,t?ksww
t,?,k,s,p,p,t?kspp
t,?,s,s,w,w,t?ssww
t,?,k,s,p,w,t?kspw
t,?,s,s,p,w,t?sspw
t,?,s,k,w,w,t?skww
t,?,k,s,p,p,t?kspp
t,?,k,k,w,w,t?kkww
t,?,k,s,w,p,t?kswp
t,?,k,k,w,w,t?kkww
t,?,s,s,w,p,t?sswp
t,?,k,s,p,p,t?kspp
t,?,s,k,p,p,t?skpp
t,?,s,k,p,w,t?skpw
t,?,k,k,p,p,t?kkpp
t,?,k,s,p,p,t?kspp
t,?,s,s,p,w,t?sspw
t,?,s,k,w,w,t?skww
t,?,s,s,p,w,t?sspw
t,?,s,s,p,p,t?sspp
t,?,k,s,w,p,t?kswp
t,?,s,s,p,w,t?sspw
t,?,s,k,p,w,t?skpw
t,?,k,s,p,p,t?kspp
t,?,k,s,w,p,t?kswp
t,?,k,s,p,p,t?kspp
t,?,k,k,w,w,t?kkww
t,?,s,s,w,w,t?ssww
