class,bruises,odor,spore-print-color,population,habitat,mushroomID,capID,gillID,stalkID,veilID
p,f,f,w,v,d,pkyefffcnbt?kkpwpwoewvd,kye,fcnb,t?kkpw,pwoe
e,f,n,w,y,d,exsnfnfcbwebyynnpwtpwyd,xsn,fcbw,ebyynn,pwtp
p,f,f,w,v,d,pfsnfffcnbt?kkwppwoewvd,fsn,fcnb,t?kkwp,pwoe
p,f,y,w,v,l,pksnfyfcnbt?sswwpwoewvl,ksn,fcnb,t?ssww,pwoe
p,f,s,w,v,p,pfynfsfcnbt?kkwwpwoewvp,fyn,fcnb,t?kkww,pwoe
p,f,s,w,v,p,pxsnfsfcnbt?sspppwoewvp,xsn,fcnb,t?sspp,pwoe
e,f,n,w,s,g,ekfwfnfwbwe?sswwpwtpwsg,kfw,fwbw,e?ssww,pwtp
p,f,f,w,v,d,pfyefffcnbt?kkwwpwoewvd,fye,fcnb,t?kkww,pwoe
p,f,y,w,v,p,pxsefyfcnbt?skpwpwoewvp,xse,fcnb,t?skpw,pwoe
p,f,f,w,v,l,pxsnfffcnbt?kswwpwoewvl,xsn,fcnb,t?ksww,pwoe
p,f,f,w,v,p,pfsnfffcnbt?kswwpwoewvp,fsn,fcnb,t?ksww,pwoe
p,f,y,w,v,l,pksnfyfcnbt?kkwwpwoewvl,ksn,fcnb,t?kkww,pwoe
p,f,f,w,v,p,pksefffcnbt?kswwpwoewvp,kse,fcnb,t?ksww,pwoe
p,f,s,w,v,l,pksefsfcnbt?kspwpwoewvl,kse,fcnb,t?kspw,pwoe
p,f,f,w,v,d,pxsefffcnbt?kkwppwoewvd,xse,fcnb,t?kkwp,pwoe
e,f,n,w,y,p,ebsnfnfcbwebyynnpwtpwyp,bsn,fcbw,ebyynn,pwtp
p,f,y,w,v,p,pksefyfcnbt?kspwpwoewvp,kse,fcnb,t?kspw,pwoe
p,f,f,w,v,p,pxsnfffcnbt?sswwpwoewvp,xsn,fcnb,t?ssww,pwoe
p,f,f,w,v,p,pxyefffcnbt?kkwwpwoewvp,xye,fcnb,t?kkww,pwoe
p,f,s,w,v,l,pfsefsfcnbt?sspppwoewvl,fse,fcnb,t?sspp,pwoe
e,f,n,n,c,l,ebsnfnacbne?ssoopnopncl,bsn,acbn,e?ssoo,pnop
e,f,n,w,n,g,eksgfnfwbpe?kkwwpwtpwng,ksg,fwbp,e?kkww,pwtp
p,f,m,w,c,d,pkyefmfcbyeckyccpwnnwcd,kye,fcby,eckycc,pwnn
p,f,y,w,v,l,pkyefyfcnbt?kswppwoewvl,kye,fcnb,t?kswp,pwoe
p,f,y,w,v,d,pfsefyfcnbt?kkpppwoewvd,fse,fcnb,t?kkpp,pwoe
e,f,n,o,c,l,eksnfnacbye?ssoopoopocl,ksn,acby,e?ssoo,poop
p,f,s,w,v,d,pfyefsfcnbt?kspwpwoewvd,fye,fcnb,t?kspw,pwoe
p,f,s,w,v,d,pkyefsfcnbt?skwppwoewvd,kye,fcnb,t?skwp,pwoe
e,f,n,w,s,g,ekfwfnfwbpe?kswwpwtpwsg,kfw,fwbp,e?ksww,pwtp
e,f,n,w,s,g,exsgfnfwbwe?skwwpwtpwsg,xsg,fwbw,e?skww,pwtp
e,f,n,o,v,l,eksnfnacbye?ssoopoopovl,ksn,acby,e?ssoo,poop
p,f,s,w,v,d,pkyefsfcnbt?sswwpwoewvd,kye,fcnb,t?ssww,pwoe
p,f,s,w,v,l,pkynfsfcnbt?kswppwoewvl,kyn,fcnb,t?kswp,pwoe
p,f,s,w,v,p,pksefsfcnbt?kswwpwoewvp,kse,fcnb,t?ksww,pwoe
e,f,n,w,s,g,exswfnfwbwe?kkwwpwtpwsg,xsw,fwbw,e?kkww,pwtp
e,f,n,w,n,g,ekswfnfwbge?kkwwpwtpwng,ksw,fwbg,e?kkww,pwtp
e,f,n,w,s,g,ekswfnfwbpe?kswwpwtpwsg,ksw,fwbp,e?ksww,pwtp
p,f,f,w,v,l,pksefffcnbt?kspwpwoewvl,kse,fcnb,t?kspw,pwoe
p,f,s,w,v,p,pxsefsfcnbt?sspwpwoewvp,xse,fcnb,t?sspw,pwoe
e,f,n,w,s,g,eksgfnfwbwe?skwwpwtpwsg,ksg,fwbw,e?skww,pwtp
e,f,n,w,s,g,exfwfnfwbge?skwwpwtpwsg,xfw,fwbg,e?skww,pwtp
p,f,f,w,v,d,pkyefffcnbt?skwwpwoewvd,kye,fcnb,t?skww,pwoe
e,f,n,w,s,g,ebswfnfwbge?sswwpwtpwsg,bsw,fwbg,e?ssww,pwtp
p,f,s,w,v,p,pksefsfcnbt?sswppwoewvp,kse,fcnb,t?sswp,pwoe
p,f,f,w,v,p,pfsnfffcnbt?skwwpwoewvp,fsn,fcnb,t?skww,pwoe
p,f,f,w,v,d,pfynfffcnbt?skpppwoewvd,fyn,fcnb,t?skpp,pwoe
e,f,n,w,s,g,eksgfnfwbpe?skwwpwtpwsg,ksg,fwbp,e?skww,pwtp
e,f,n,w,n,g,exswfnfwbwe?sswwpwtpwng,xsw,fwbw,e?ssww,pwtp
p,f,y,w,v,p,pfyefyfcnbt?sswppwoewvp,fye,fcnb,t?sswp,pwoe
p,f,f,w,v,d,pxsefffcnbt?sswwpwoewvd,xse,fcnb,t?ssww,pwoe
e,f,n,w,s,g,exfwfnfwbge?kkwwpwtpwsg,xfw,fwbg,e?kkww,pwtp
e,f,n,w,n,g,ekfwfnfwbge?kkwwpwtpwng,kfw,fwbg,e?kkww,pwtp
p,f,s,w,v,d,pfsefsfcnbt?kkpwpwoewvd,fse,fcnb,t?kkpw,pwoe
e,t,n,w,v,p,efsgtnfcbwebsswwpwtpwvp,fsg,fcbw,ebssww,pwtp
p,f,y,w,v,d,pksefyfcnbt?kswppwoewvd,kse,fcnb,t?kswp,pwoe
p,f,y,w,v,p,pxsnfyfcnbt?skwppwoewvp,xsn,fcnb,t?skwp,pwoe
e,f,n,b,c,l,eksnfnacbye?ssoopnopbcl,ksn,acby,e?ssoo,pnop
e,f,n,n,c,l,exsnfnacbne?ssoopoopncl,xsn,acbn,e?ssoo,poop
p,f,s,w,v,l,pkyefsfcnbt?kswwpwoewvl,kye,fcnb,t?ksww,pwoe
p,f,y,w,v,d,pxsefyfcnbt?kspwpwoewvd,xse,fcnb,t?kspw,pwoe
p,f,s,w,v,d,pxsnfsfcnbt?kswppwoewvd,xsn,fcnb,t?kswp,pwoe
p,f,y,w,v,d,pksefyfcnbt?kkwwpwoewvd,kse,fcnb,t?kkww,pwoe
p,f,y,w,v,l,pxsnfyfcnbt?skwwpwoewvl,xsn,fcnb,t?skww,pwoe
e,f,n,w,n,g,ekfwfnfwbge?kswwpwtpwng,kfw,fwbg,e?ksww,pwtp
e,f,n,n,c,l,eksnfnacboe?ssoopnopncl,ksn,acbo,e?ssoo,pnop
p,f,m,w,c,d,pkycfmfcbweckyccpwnnwcd,kyc,fcbw,eckycc,pwnn
e,f,n,w,s,g,exfgfnfwbge?sswwpwtpwsg,xfg,fwbg,e?ssww,pwtp
e,f,n,o,v,l,exsnfnacbne?ssoopoopovl,xsn,acbn,e?ssoo,poop
e,f,n,b,v,l,exsnfnacbye?ssoopoopbvl,xsn,acby,e?ssoo,poop
p,f,s,w,v,p,pkyefsfcnbt?kswppwoewvp,kye,fcnb,t?kswp,pwoe
e,f,n,w,n,g,ekfwfnfwbpe?sswwpwtpwng,kfw,fwbp,e?ssww,pwtp
e,f,n,w,s,g,exfgfnfwbge?kswwpwtpwsg,xfg,fwbg,e?ksww,pwtp
e,f,n,n,v,l,efsnfnacboe?ssoopoopnvl,fsn,acbo,e?ssoo,poop
p,f,y,w,v,d,pkynfyfcnbt?kkwppwoewvd,kyn,fcnb,t?kkwp,pwoe
p,f,s,w,v,l,pkynfsfcnbt?kspwpwoewvl,kyn,fcnb,t?kspw,pwoe
p,f,s,w,v,d,pfynfsfcnbt?kswwpwoewvd,fyn,fcnb,t?ksww,pwoe
p,f,y,w,v,p,pfyefyfcnbt?kswppwoewvp,fye,fcnb,t?kswp,pwoe
e,f,n,w,n,g,ekfgfnfwbpe?skwwpwtpwng,kfg,fwbp,e?skww,pwtp
p,f,s,w,v,d,pfyefsfcnbt?kkwppwoewvd,fye,fcnb,t?kkwp,pwoe
p,f,s,w,v,p,pfynfsfcnbt?kswppwoewvp,fyn,fcnb,t?kswp,pwoe
p,f,s,w,v,l,pksefsfcnbt?kspppwoewvl,kse,fcnb,t?kspp,pwoe
e,f,n,w,s,g,eksgfnfwbwe?kkwwpwtpwsg,ksg,fwbw,e?kkww,pwtp
e,f,n,y,c,l,ebsnfnacbye?ssoopnopycl,bsn,acby,e?ssoo,pnop
p,f,f,w,v,l,pkynfffcnbt?kkwwpwoewvl,kyn,fcnb,t?kkww,pwoe
p,f,s,w,v,p,pxsnfsfcnbt?kspppwoewvp,xsn,fcnb,t?kspp,pwoe
e,f,n,o,v,l,ebsnfnacboe?ssoopnopovl,bsn,acbo,e?ssoo,pnop
p,f,y,w,v,d,pksnfyfcnbt?kswwpwoewvd,ksn,fcnb,t?ksww,pwoe
p,f,y,w,v,p,pksnfyfcnbt?kkpwpwoewvp,ksn,fcnb,t?kkpw,pwoe
p,f,s,w,v,l,pksefsfcnbt?skwwpwoewvl,kse,fcnb,t?skww,pwoe
p,f,s,w,v,p,pfsefsfcnbt?sswppwoewvp,fse,fcnb,t?sswp,pwoe
p,f,s,w,v,p,pxsefsfcnbt?sspppwoewvp,xse,fcnb,t?sspp,pwoe
p,f,y,w,v,d,pxsefyfcnbt?sswwpwoewvd,xse,fcnb,t?ssww,pwoe
p,f,s,w,v,d,pxsnfsfcnbt?sspwpwoewvd,xsn,fcnb,t?sspw,pwoe
p,f,y,w,v,d,pkynfyfcnbt?skwwpwoewvd,kyn,fcnb,t?skww,pwoe
e,t,n,w,y,p,exsptnfcbwebsswwpwtpwyp,xsp,fcbw,ebssww,pwtp
p,f,y,w,v,d,pfsefyfcnbt?skwppwoewvd,fse,fcnb,t?skwp,pwoe
p,f,m,w,c,d,pxynfmacbweckyccpwnnwcd,xyn,acbw,eckycc,pwnn
p,f,f,w,v,l,pksnfffcnbt?sswwpwoewvl,ksn,fcnb,t?ssww,pwoe
e,f,n,w,s,g,eksgfnfwbge?kkwwpwtpwsg,ksg,fwbg,e?kkww,pwtp
p,f,f,w,v,d,pksnfffcnbt?kspwpwoewvd,ksn,fcnb,t?kspw,pwoe
p,f,y,w,v,p,pfynfyfcnbt?kkpwpwoewvp,fyn,fcnb,t?kkpw,pwoe
p,f,s,w,v,p,pksnfsfcnbt?skpwpwoewvp,ksn,fcnb,t?skpw,pwoe
p,f,y,w,v,d,pkyefyfcnbt?skpwpwoewvd,kye,fcnb,t?skpw,pwoe
p,f,f,w,v,d,pfyefffcnbt?kspwpwoewvd,fye,fcnb,t?kspw,pwoe
e,t,n,w,y,p,efsctnfcbwebsswwpwtpwyp,fsc,fcbw,ebssww,pwtp
p,f,f,w,v,l,pfynfffcnbt?skpwpwoewvl,fyn,fcnb,t?skpw,pwoe
p,f,f,w,v,d,pksefffcnbt?skwppwoewvd,kse,fcnb,t?skwp,pwoe
p,f,y,w,v,l,pxsefyfcnbt?kspppwoewvl,xse,fcnb,t?kspp,pwoe
p,f,y,w,v,l,pfyefyfcnbt?kkpppwoewvl,fye,fcnb,t?kkpp,pwoe
p,f,f,w,v,p,pxsnfffcnbt?sspwpwoewvp,xsn,fcnb,t?sspw,pwoe
e,f,n,n,c,l,efsnfnacbye?ssoopnopncl,fsn,acby,e?ssoo,pnop
p,f,s,w,v,d,pfsefsfcnbt?skpppwoewvd,fse,fcnb,t?skpp,pwoe
p,f,s,w,v,p,pxyefsfcnbt?skpwpwoewvp,xye,fcnb,t?skpw,pwoe
p,f,f,w,v,d,pxyefffcnbt?skwwpwoewvd,xye,fcnb,t?skww,pwoe
p,f,s,w,v,p,pxsefsfcnbt?kkpppwoewvp,xse,fcnb,t?kkpp,pwoe
p,f,f,w,v,l,pksefffcnbt?kkpppwoewvl,kse,fcnb,t?kkpp,pwoe
p,f,y,w,v,l,pxsefyfcnbt?sswppwoewvl,xse,fcnb,t?sswp,pwoe
e,f,n,w,s,g,ebfgfnfwbwe?kswwpwtpwsg,bfg,fwbw,e?ksww,pwtp
p,f,s,w,v,p,pkyefsfcnbt?kspwpwoewvp,kye,fcnb,t?kspw,pwoe
p,f,s,w,v,l,pksefsfcnbt?skpwpwoewvl,kse,fcnb,t?skpw,pwoe
e,f,n,w,n,g,ekfgfnfwbge?sswwpwtpwng,kfg,fwbg,e?ssww,pwtp
e,f,n,n,v,l,efsnfnacbne?ssoopnopnvl,fsn,acbn,e?ssoo,pnop
p,f,m,w,c,d,pfynfmfcbweckyccpwnnwcd,fyn,fcbw,eckycc,pwnn
p,f,s,w,v,d,pksefsfcnbt?skwppwoewvd,kse,fcnb,t?skwp,pwoe
p,f,f,w,v,l,pfsnfffcnbt?kkwwpwoewvl,fsn,fcnb,t?kkww,pwoe
p,f,f,w,v,p,pkynfffcnbt?kkwppwoewvp,kyn,fcnb,t?kkwp,pwoe
p,f,y,w,v,l,pksefyfcnbt?sswppwoewvl,kse,fcnb,t?sswp,pwoe
p,f,y,w,v,p,pkynfyfcnbt?sswwpwoewvp,kyn,fcnb,t?ssww,pwoe
p,f,y,w,v,l,pkynfyfcnbt?skwppwoewvl,kyn,fcnb,t?skwp,pwoe
e,f,n,w,n,g,exfgfnfwbge?kkwwpwtpwng,xfg,fwbg,e?kkww,pwtp
p,f,f,w,v,p,pkyefffcnbt?kkwppwoewvp,kye,fcnb,t?kkwp,pwoe
p,f,m,w,c,d,pxycfmacbyeckyccpwnnwcd,xyc,acby,eckycc,pwnn
p,f,s,w,v,p,pkyefsfcnbt?kkwppwoewvp,kye,fcnb,t?kkwp,pwoe
p,f,s,w,v,l,pkyefsfcnbt?kkpwpwoewvl,kye,fcnb,t?kkpw,pwoe
e,f,n,w,s,g,ebswfnfwbpe?skwwpwtpwsg,bsw,fwbp,e?skww,pwtp
p,f,y,w,v,d,pksnfyfcnbt?kkpwpwoewvd,ksn,fcnb,t?kkpw,pwoe
p,f,y,w,v,p,pxsefyfcnbt?skpppwoewvp,xse,fcnb,t?skpp,pwoe
p,f,f,w,v,l,pfynfffcnbt?kspwpwoewvl,fyn,fcnb,t?kspw,pwoe
p,f,y,w,v,p,pfsefyfcnbt?kkpppwoewvp,fse,fcnb,t?kkpp,pwoe
p,f,f,w,v,d,pkyefffcnbt?skpwpwoewvd,kye,fcnb,t?skpw,pwoe
p,f,f,w,v,d,pkyefffcnbt?kswppwoewvd,kye,fcnb,t?kswp,pwoe
e,f,n,w,n,g,ebfwfnfwbwe?sswwpwtpwng,bfw,fwbw,e?ssww,pwtp
p,f,m,w,c,d,pkynfmacbweckyccpwnnwcd,kyn,acbw,eckycc,pwnn
p,f,y,w,v,d,pfyefyfcnbt?kspwpwoewvd,fye,fcnb,t?kspw,pwoe
p,f,f,w,v,p,pksnfffcnbt?skwppwoewvp,ksn,fcnb,t?skwp,pwoe
p,f,f,w,v,p,pkynfffcnbt?kswppwoewvp,kyn,fcnb,t?kswp,pwoe
p,f,s,w,v,l,pxsefsfcnbt?kkwwpwoewvl,xse,fcnb,t?kkww,pwoe
e,t,n,w,v,p,exygtnfcbwebsswwpwtpwvp,xyg,fcbw,ebssww,pwtp
p,f,y,w,v,d,pfsnfyfcnbt?kspwpwoewvd,fsn,fcnb,t?kspw,pwoe
p,f,y,w,v,p,pkyefyfcnbt?kswwpwoewvp,kye,fcnb,t?ksww,pwoe
e,f,n,w,n,g,ekfwfnfwbwe?kkwwpwtpwng,kfw,fwbw,e?kkww,pwtp
p,f,s,w,v,d,pxsnfsfcnbt?kspppwoewvd,xsn,fcnb,t?kspp,pwoe
p,f,y,w,v,d,pkynfyfcnbt?sspwpwoewvd,kyn,fcnb,t?sspw,pwoe
p,f,s,w,v,d,pxsefsfcnbt?sspwpwoewvd,xse,fcnb,t?sspw,pwoe
e,f,n,w,n,g,ekswfnfwbwe?skwwpwtpwng,ksw,fwbw,e?skww,pwtp
p,f,s,w,v,p,pfynfsfcnbt?sswppwoewvp,fyn,fcnb,t?sswp,pwoe
p,f,s,w,v,p,pksefsfcnbt?kkwppwoewvp,kse,fcnb,t?kkwp,pwoe
p,f,y,w,v,p,pksefyfcnbt?kkwwpwoewvp,kse,fcnb,t?kkww,pwoe
p,f,f,w,v,l,pfyefffcnbt?skpppwoewvl,fye,fcnb,t?skpp,pwoe
e,f,n,y,v,l,efsnfnacbne?ssoopnopyvl,fsn,acbn,e?ssoo,pnop
p,f,y,w,v,d,pfynfyfcnbt?kkpwpwoewvd,fyn,fcnb,t?kkpw,pwoe
p,f,y,w,v,d,pkyefyfcnbt?sspwpwoewvd,kye,fcnb,t?sspw,pwoe
p,f,y,w,v,d,pksefyfcnbt?skwwpwoewvd,kse,fcnb,t?skww,pwoe
p,f,f,w,v,l,pksefffcnbt?skpwpwoewvl,kse,fcnb,t?skpw,pwoe
e,f,n,b,v,l,ebsnfnacboe?ssoopoopbvl,bsn,acbo,e?ssoo,poop
e,f,n,w,s,g,eksgfnfwbpe?kkwwpwtpwsg,ksg,fwbp,e?kkww,pwtp
e,f,n,n,v,l,exsnfnacbne?ssoopoopnvl,xsn,acbn,e?ssoo,poop
e,f,n,w,n,g,exfgfnfwbpe?kkwwpwtpwng,xfg,fwbp,e?kkww,pwtp
p,f,y,w,v,d,pksefyfcnbt?sswppwoewvd,kse,fcnb,t?sswp,pwoe
p,f,f,w,v,d,pfyefffcnbt?skwppwoewvd,fye,fcnb,t?skwp,pwoe
p,f,s,w,v,d,pksnfsfcnbt?kkpwpwoewvd,ksn,fcnb,t?kkpw,pwoe
p,f,y,w,v,p,pksnfyfcnbt?kspwpwoewvp,ksn,fcnb,t?kspw,pwoe
e,f,n,w,n,g,ebswfnfwbpe?kswwpwtpwng,bsw,fwbp,e?ksww,pwtp
p,f,s,w,v,d,pfsnfsfcnbt?sspppwoewvd,fsn,fcnb,t?sspp,pwoe
e,f,n,w,n,g,ebfgfnfwbpe?skwwpwtpwng,bfg,fwbp,e?skww,pwtp
p,f,f,w,v,d,pxsnfffcnbt?kswwpwoewvd,xsn,fcnb,t?ksww,pwoe
p,f,f,w,v,l,pxyefffcnbt?skwwpwoewvl,xye,fcnb,t?skww,pwoe
p,f,m,w,c,d,pfycfmfcbweckyccpwnnwcd,fyc,fcbw,eckycc,pwnn
p,f,s,w,v,d,pfsnfsfcnbt?sswppwoewvd,fsn,fcnb,t?sswp,pwoe
p,f,s,w,v,l,pxyefsfcnbt?sspwpwoewvl,xye,fcnb,t?sspw,pwoe
p,f,s,w,v,l,pfsnfsfcnbt?kkwwpwoewvl,fsn,fcnb,t?kkww,pwoe
p,f,f,w,v,p,pfyefffcnbt?kswppwoewvp,fye,fcnb,t?kswp,pwoe
p,f,f,w,v,l,pfsefffcnbt?kkwppwoewvl,fse,fcnb,t?kkwp,pwoe
p,f,s,w,v,d,pxsefsfcnbt?kkwwpwoewvd,xse,fcnb,t?kkww,pwoe
e,f,n,w,s,g,eksgfnfwbwe?kswwpwtpwsg,ksg,fwbw,e?ksww,pwtp
p,f,y,w,v,p,pxsefyfcnbt?sspwpwoewvp,xse,fcnb,t?sspw,pwoe
p,f,y,w,v,l,pksnfyfcnbt?kswppwoewvl,ksn,fcnb,t?kswp,pwoe
p,f,s,w,v,l,pkyefsfcnbt?kswppwoewvl,kye,fcnb,t?kswp,pwoe
p,f,y,w,v,p,pxsnfyfcnbt?kkwppwoewvp,xsn,fcnb,t?kkwp,pwoe
e,f,n,w,n,g,ebsgfnfwbge?skwwpwtpwng,bsg,fwbg,e?skww,pwtp
p,f,s,w,v,l,pxsnfsfcnbt?sswppwoewvl,xsn,fcnb,t?sswp,pwoe
p,f,s,w,v,d,pfsefsfcnbt?sswwpwoewvd,fse,fcnb,t?ssww,pwoe
p,f,s,w,v,d,pksnfsfcnbt?sspwpwoewvd,ksn,fcnb,t?sspw,pwoe
e,f,n,w,s,g,ebsgfnfwbwe?sswwpwtpwsg,bsg,fwbw,e?ssww,pwtp
p,f,y,w,v,p,pxsnfyfcnbt?kkpppwoewvp,xsn,fcnb,t?kkpp,pwoe
p,f,y,w,v,p,pfyefyfcnbt?skwwpwoewvp,fye,fcnb,t?skww,pwoe
p,f,y,w,v,d,pfsefyfcnbt?skpwpwoewvd,fse,fcnb,t?skpw,pwoe
p,f,m,w,c,d,pfynfmfcbyeckyccpwnnwcd,fyn,fcby,eckycc,pwnn
e,f,n,w,s,g,ebfgfnfwbge?kswwpwtpwsg,bfg,fwbg,e?ksww,pwtp
p,f,f,w,v,p,pfsefffcnbt?kkpppwoewvp,fse,fcnb,t?kkpp,pwoe
p,f,f,w,v,l,pksnfffcnbt?skpppwoewvl,ksn,fcnb,t?skpp,pwoe
e,f,n,w,n,g,eksgfnfwbpe?skwwpwtpwng,ksg,fwbp,e?skww,pwtp
p,f,f,w,v,l,pkynfffcnbt?kkpppwoewvl,kyn,fcnb,t?kkpp,pwoe
p,f,s,w,v,l,pxsefsfcnbt?kkpppwoewvl,xse,fcnb,t?kkpp,pwoe
e,f,n,y,c,l,ebsnfnacbye?ssoopoopycl,bsn,acby,e?ssoo,poop
p,f,f,w,v,l,pkynfffcnbt?skpwpwoewvl,kyn,fcnb,t?skpw,pwoe
p,f,s,w,v,l,pfynfsfcnbt?kkwwpwoewvl,fyn,fcnb,t?kkww,pwoe
e,f,n,b,c,l,exsnfnacbne?ssoopnopbcl,xsn,acbn,e?ssoo,pnop
p,f,f,w,v,l,pksnfffcnbt?kkpwpwoewvl,ksn,fcnb,t?kkpw,pwoe
p,f,f,w,v,d,pksnfffcnbt?kkpppwoewvd,ksn,fcnb,t?kkpp,pwoe
p,f,s,w,v,p,pksnfsfcnbt?kspppwoewvp,ksn,fcnb,t?kspp,pwoe
p,f,s,w,v,p,pksnfsfcnbt?sspwpwoewvp,ksn,fcnb,t?sspw,pwoe
e,t,n,w,y,p,efyctnfcbwebsswwpwtpwyp,fyc,fcbw,ebssww,pwtp
e,f,n,n,c,l,efsnfnacbne?ssoopnopncl,fsn,acbn,e?ssoo,pnop
e,f,n,w,n,g,ebswfnfwbge?kkwwpwtpwng,bsw,fwbg,e?kkww,pwtp
p,f,s,w,v,p,pksefsfcnbt?sspppwoewvp,kse,fcnb,t?sspp,pwoe
e,f,n,w,n,g,ebsgfnfwbwe?sswwpwtpwng,bsg,fwbw,e?ssww,pwtp
p,f,y,w,v,p,pkyefyfcnbt?kkpwpwoewvp,kye,fcnb,t?kkpw,pwoe
p,f,s,w,v,d,pkynfsfcnbt?sswwpwoewvd,kyn,fcnb,t?ssww,pwoe
e,f,n,y,c,l,exsnfnacboe?ssoopoopycl,xsn,acbo,e?ssoo,poop
p,f,y,w,v,p,pxsefyfcnbt?kswwpwoewvp,xse,fcnb,t?ksww,pwoe
p,f,f,w,v,d,pxsnfffcnbt?kspppwoewvd,xsn,fcnb,t?kspp,pwoe
p,f,y,w,v,l,pfsefyfcnbt?kswwpwoewvl,fse,fcnb,t?ksww,pwoe
p,f,s,w,v,p,pfyefsfcnbt?sspppwoewvp,fye,fcnb,t?sspp,pwoe
p,f,s,w,v,p,pxyefsfcnbt?kspppwoewvp,xye,fcnb,t?kspp,pwoe
p,f,f,w,v,d,pksefffcnbt?kkwwpwoewvd,kse,fcnb,t?kkww,pwoe
e,f,n,w,y,d,ekynfnfcbwebyynnpwtpwyd,kyn,fcbw,ebyynn,pwtp
p,f,f,w,v,d,pfsefffcnbt?sswwpwoewvd,fse,fcnb,t?ssww,pwoe
p,f,s,w,v,p,pksnfsfcnbt?kkpwpwoewvp,ksn,fcnb,t?kkpw,pwoe
p,f,y,w,v,p,pfynfyfcnbt?sswwpwoewvp,fyn,fcnb,t?ssww,pwoe
p,f,f,w,v,d,pfsefffcnbt?kspppwoewvd,fse,fcnb,t?kspp,pwoe
e,f,n,w,n,g,ekfgfnfwbwe?sswwpwtpwng,kfg,fwbw,e?ssww,pwtp
p,f,f,w,v,d,pksnfffcnbt?skwppwoewvd,ksn,fcnb,t?skwp,pwoe
e,f,n,w,s,g,ebfwfnfwbpe?kswwpwtpwsg,bfw,fwbp,e?ksww,pwtp
p,f,y,w,v,l,pksefyfcnbt?kkpwpwoewvl,kse,fcnb,t?kkpw,pwoe
e,f,n,w,n,g,exsgfnfwbpe?kkwwpwtpwng,xsg,fwbp,e?kkww,pwtp
e,f,n,y,c,l,eksnfnacbye?ssoopoopycl,ksn,acby,e?ssoo,poop
p,f,f,w,v,p,pksefffcnbt?kswppwoewvp,kse,fcnb,t?kswp,pwoe
p,f,f,w,v,l,pkynfffcnbt?sswppwoewvl,kyn,fcnb,t?sswp,pwoe
e,f,n,w,n,g,ekfgfnfwbge?kkwwpwtpwng,kfg,fwbg,e?kkww,pwtp
p,f,y,w,v,l,pxsnfyfcnbt?sspppwoewvl,xsn,fcnb,t?sspp,pwoe
p,f,s,w,v,l,pkynfsfcnbt?sswppwoewvl,kyn,fcnb,t?sswp,pwoe
e,f,n,w,n,g,exfwfnfwbge?kswwpwtpwng,xfw,fwbg,e?ksww,pwtp
p,f,f,w,v,p,pkyefffcnbt?kspwpwoewvp,kye,fcnb,t?kspw,pwoe
p,f,f,w,v,l,pksefffcnbt?kspppwoewvl,kse,fcnb,t?kspp,pwoe
p,f,f,w,v,l,pksefffcnbt?kkpwpwoewvl,kse,fcnb,t?kkpw,pwoe
p,f,s,w,v,p,pkyefsfcnbt?kswwpwoewvp,kye,fcnb,t?ksww,pwoe
p,f,s,w,v,p,pkynfsfcnbt?sspwpwoewvp,kyn,fcnb,t?sspw,pwoe
e,f,n,w,n,g,eksgfnfwbge?kkwwpwtpwng,ksg,fwbg,e?kkww,pwtp
p,f,f,w,v,p,pkynfffcnbt?kkpppwoewvp,kyn,fcnb,t?kkpp,pwoe
p,f,f,w,v,l,pksefffcnbt?sswppwoewvl,kse,fcnb,t?sswp,pwoe
e,f,n,w,n,g,exsgfnfwbwe?skwwpwtpwng,xsg,fwbw,e?skww,pwtp
e,f,n,y,v,l,efsnfnacbye?ssoopoopyvl,fsn,acby,e?ssoo,poop
e,f,n,w,n,g,eksgfnfwbge?kswwpwtpwng,ksg,fwbg,e?ksww,pwtp
p,f,s,w,v,p,pxsefsfcnbt?kswppwoewvp,xse,fcnb,t?kswp,pwoe
p,f,f,w,v,d,pksnfffcnbt?sswwpwoewvd,ksn,fcnb,t?ssww,pwoe
p,f,s,w,v,p,pksnfsfcnbt?skwppwoewvp,ksn,fcnb,t?skwp,pwoe
e,f,n,w,s,g,exsgfnfwbpe?kswwpwtpwsg,xsg,fwbp,e?ksww,pwtp
p,f,s,w,v,p,pkyefsfcnbt?kkpppwoewvp,kye,fcnb,t?kkpp,pwoe
e,f,n,y,v,l,efsnfnacbne?ssoopoopyvl,fsn,acbn,e?ssoo,poop
e,f,n,w,n,g,ekswfnfwbwe?kkwwpwtpwng,ksw,fwbw,e?kkww,pwtp
p,f,m,w,c,d,pfyefmfcbyeckyccpwnnwcd,fye,fcby,eckycc,pwnn
e,f,n,w,s,g,ebsgfnfwbge?kkwwpwtpwsg,bsg,fwbg,e?kkww,pwtp
p,f,y,w,v,p,pfynfyfcnbt?skwwpwoewvp,fyn,fcnb,t?skww,pwoe
e,f,n,b,c,l,ebsnfnacboe?ssoopnopbcl,bsn,acbo,e?ssoo,pnop
e,f,n,w,n,g,ebsgfnfwbwe?kswwpwtpwng,bsg,fwbw,e?ksww,pwtp
e,f,n,y,c,l,eksnfnacbne?ssoopoopycl,ksn,acbn,e?ssoo,poop
e,f,n,w,n,g,ebsgfnfwbpe?kkwwpwtpwng,bsg,fwbp,e?kkww,pwtp
